,speaker_path,listener_path
365,UDIVA/animal/092107/FC1/8,UDIVA/animal/092107/FC2/8
366,UDIVA/animal/092107/FC1/9,UDIVA/animal/092107/FC2/9
367,UDIVA/animal/092107/FC1/10,UDIVA/animal/092107/FC2/10
368,UDIVA/animal/092107/FC1/11,UDIVA/animal/092107/FC2/11
369,UDIVA/animal/092107/FC1/12,UDIVA/animal/092107/FC2/12
370,UDIVA/animal/092107/FC1/13,UDIVA/animal/092107/FC2/13
371,UDIVA/animal/092107/FC1/14,UDIVA/animal/092107/FC2/14
372,UDIVA/animal/092107/FC1/15,UDIVA/animal/092107/FC2/15
373,UDIVA/animal/092107/FC1/16,UDIVA/animal/092107/FC2/16
374,UDIVA/animal/092107/FC1/17,UDIVA/animal/092107/FC2/17
375,UDIVA/animal/092107/FC1/18,UDIVA/animal/092107/FC2/18
376,UDIVA/animal/092107/FC1/19,UDIVA/animal/092107/FC2/19
377,UDIVA/animal/092107/FC1/24,UDIVA/animal/092107/FC2/24
378,UDIVA/animal/092107/FC1/25,UDIVA/animal/092107/FC2/25
379,UDIVA/animal/092168/FC1/1,UDIVA/animal/092168/FC2/1
380,UDIVA/animal/092168/FC1/2,UDIVA/animal/092168/FC2/2
381,UDIVA/animal/092168/FC1/3,UDIVA/animal/092168/FC2/3
382,UDIVA/animal/092168/FC1/4,UDIVA/animal/092168/FC2/4
383,UDIVA/animal/092096/FC1/1,UDIVA/animal/092096/FC2/1
384,UDIVA/animal/092096/FC1/2,UDIVA/animal/092096/FC2/2
385,UDIVA/animal/092096/FC1/3,UDIVA/animal/092096/FC2/3
386,UDIVA/animal/092096/FC1/4,UDIVA/animal/092096/FC2/4
387,UDIVA/animal/092096/FC1/5,UDIVA/animal/092096/FC2/5
388,UDIVA/animal/092096/FC1/6,UDIVA/animal/092096/FC2/6
389,UDIVA/animal/092096/FC1/7,UDIVA/animal/092096/FC2/7
390,UDIVA/animal/092096/FC1/8,UDIVA/animal/092096/FC2/8
391,UDIVA/animal/092096/FC1/9,UDIVA/animal/092096/FC2/9
392,UDIVA/animal/092096/FC1/10,UDIVA/animal/092096/FC2/10
393,UDIVA/animal/092096/FC1/11,UDIVA/animal/092096/FC2/11
394,UDIVA/animal/092096/FC1/12,UDIVA/animal/092096/FC2/12
395,UDIVA/animal/092096/FC1/15,UDIVA/animal/092096/FC2/15
396,UDIVA/animal/092096/FC1/16,UDIVA/animal/092096/FC2/16
397,UDIVA/animal/092096/FC1/17,UDIVA/animal/092096/FC2/17
398,UDIVA/animal/092096/FC1/22,UDIVA/animal/092096/FC2/22
399,UDIVA/animal/092096/FC1/26,UDIVA/animal/092096/FC2/26
400,UDIVA/talk/167168/FC1/3,UDIVA/talk/167168/FC2/3
401,UDIVA/talk/167168/FC1/4,UDIVA/talk/167168/FC2/4
402,UDIVA/talk/167168/FC1/9,UDIVA/talk/167168/FC2/9
403,UDIVA/talk/167168/FC1/10,UDIVA/talk/167168/FC2/10
404,UDIVA/animal/167168/FC1/2,UDIVA/animal/167168/FC2/2
405,UDIVA/animal/167168/FC1/3,UDIVA/animal/167168/FC2/3
406,UDIVA/talk/027076/FC1/8,UDIVA/talk/027076/FC2/8
407,UDIVA/talk/027076/FC1/9,UDIVA/talk/027076/FC2/9
408,UDIVA/talk/027076/FC1/10,UDIVA/talk/027076/FC2/10
409,UDIVA/talk/027076/FC1/14,UDIVA/talk/027076/FC2/14
410,UDIVA/talk/027076/FC1/15,UDIVA/talk/027076/FC2/15
411,UDIVA/talk/027076/FC1/16,UDIVA/talk/027076/FC2/16
412,UDIVA/talk/076143/FC1/2,UDIVA/talk/076143/FC2/2
413,UDIVA/talk/076143/FC1/3,UDIVA/talk/076143/FC2/3
414,UDIVA/talk/076143/FC1/4,UDIVA/talk/076143/FC2/4
415,UDIVA/talk/076143/FC1/5,UDIVA/talk/076143/FC2/5
416,UDIVA/talk/076143/FC1/6,UDIVA/talk/076143/FC2/6
417,UDIVA/talk/076143/FC1/7,UDIVA/talk/076143/FC2/7
418,UDIVA/talk/076143/FC1/8,UDIVA/talk/076143/FC2/8
419,UDIVA/talk/076143/FC1/9,UDIVA/talk/076143/FC2/9
420,UDIVA/talk/076143/FC1/12,UDIVA/talk/076143/FC2/12
421,UDIVA/talk/051076/FC1/7,UDIVA/talk/051076/FC2/7
422,UDIVA/talk/051076/FC1/8,UDIVA/talk/051076/FC2/8
423,UDIVA/talk/051076/FC1/9,UDIVA/talk/051076/FC2/9
424,UDIVA/talk/051076/FC1/13,UDIVA/talk/051076/FC2/13
425,UDIVA/talk/051076/FC1/14,UDIVA/talk/051076/FC2/14
426,UDIVA/talk/051076/FC1/15,UDIVA/talk/051076/FC2/15
427,UDIVA/talk/051076/FC1/16,UDIVA/talk/051076/FC2/16
428,UDIVA/talk/051076/FC1/19,UDIVA/talk/051076/FC2/19
429,UDIVA/talk/051076/FC1/20,UDIVA/talk/051076/FC2/20
430,UDIVA/animal/027076/FC1/3,UDIVA/animal/027076/FC2/3
431,UDIVA/animal/027076/FC1/13,UDIVA/animal/027076/FC2/13
432,UDIVA/animal/027076/FC1/14,UDIVA/animal/027076/FC2/14
433,UDIVA/animal/076143/FC1/1,UDIVA/animal/076143/FC2/1
434,UDIVA/animal/076143/FC1/2,UDIVA/animal/076143/FC2/2
435,UDIVA/animal/076143/FC1/3,UDIVA/animal/076143/FC2/3
436,UDIVA/animal/076143/FC1/4,UDIVA/animal/076143/FC2/4
437,UDIVA/animal/076143/FC1/5,UDIVA/animal/076143/FC2/5
438,UDIVA/animal/076143/FC1/6,UDIVA/animal/076143/FC2/6
439,UDIVA/animal/076143/FC1/14,UDIVA/animal/076143/FC2/14
440,UDIVA/animal/051076/FC1/2,UDIVA/animal/051076/FC2/2
441,UDIVA/animal/051076/FC1/3,UDIVA/animal/051076/FC2/3
442,UDIVA/animal/051076/FC1/4,UDIVA/animal/051076/FC2/4
443,UDIVA/animal/051076/FC1/5,UDIVA/animal/051076/FC2/5
444,UDIVA/animal/051076/FC1/6,UDIVA/animal/051076/FC2/6
445,UDIVA/animal/051076/FC1/7,UDIVA/animal/051076/FC2/7
446,UDIVA/animal/051076/FC1/8,UDIVA/animal/051076/FC2/8
447,UDIVA/animal/051076/FC1/23,UDIVA/animal/051076/FC2/23
448,UDIVA/animal/051076/FC1/24,UDIVA/animal/051076/FC2/24
449,UDIVA/animal/051076/FC1/25,UDIVA/animal/051076/FC2/25
450,UDIVA/animal/051076/FC1/26,UDIVA/animal/051076/FC2/26
451,UDIVA/animal/051076/FC1/32,UDIVA/animal/051076/FC2/32
452,UDIVA/animal/051076/FC1/33,UDIVA/animal/051076/FC2/33
453,UDIVA/animal/051076/FC1/45,UDIVA/animal/051076/FC2/45
454,UDIVA/animal/051076/FC1/67,UDIVA/animal/051076/FC2/67
455,UDIVA/animal/051076/FC1/68,UDIVA/animal/051076/FC2/68
456,UDIVA/animal/051076/FC1/69,UDIVA/animal/051076/FC2/69
457,UDIVA/ghost/078156/FC1/3,UDIVA/ghost/078156/FC2/3
458,UDIVA/ghost/078156/FC1/4,UDIVA/ghost/078156/FC2/4
459,UDIVA/ghost/078156/FC1/5,UDIVA/ghost/078156/FC2/5
460,UDIVA/animal/044156/FC1/8,UDIVA/animal/044156/FC2/8
461,UDIVA/animal/044156/FC1/9,UDIVA/animal/044156/FC2/9
462,UDIVA/animal/044156/FC1/10,UDIVA/animal/044156/FC2/10
463,UDIVA/animal/078156/FC1/18,UDIVA/animal/078156/FC2/18
464,UDIVA/talk/004096/FC1/1,UDIVA/talk/004096/FC2/1
465,UDIVA/talk/004096/FC1/2,UDIVA/talk/004096/FC2/2
466,UDIVA/talk/004096/FC1/6,UDIVA/talk/004096/FC2/6
467,UDIVA/animal/004096/FC1/2,UDIVA/animal/004096/FC2/2
468,UDIVA/animal/004096/FC1/6,UDIVA/animal/004096/FC2/6
469,UDIVA/animal/004096/FC1/7,UDIVA/animal/004096/FC2/7
470,UDIVA/animal/004096/FC1/8,UDIVA/animal/004096/FC2/8
471,UDIVA/animal/004096/FC1/9,UDIVA/animal/004096/FC2/9
472,UDIVA/talk/027154/FC1/3,UDIVA/talk/027154/FC2/3
473,UDIVA/talk/027154/FC1/4,UDIVA/talk/027154/FC2/4
474,UDIVA/talk/027154/FC1/7,UDIVA/talk/027154/FC2/7
475,UDIVA/talk/027154/FC1/8,UDIVA/talk/027154/FC2/8
476,UDIVA/talk/027154/FC1/9,UDIVA/talk/027154/FC2/9
477,UDIVA/talk/027154/FC1/10,UDIVA/talk/027154/FC2/10
478,UDIVA/talk/027154/FC1/11,UDIVA/talk/027154/FC2/11
479,UDIVA/talk/027154/FC1/12,UDIVA/talk/027154/FC2/12
480,UDIVA/talk/027154/FC1/13,UDIVA/talk/027154/FC2/13
481,UDIVA/talk/027154/FC1/14,UDIVA/talk/027154/FC2/14
482,UDIVA/talk/027154/FC1/15,UDIVA/talk/027154/FC2/15
483,UDIVA/talk/027154/FC1/19,UDIVA/talk/027154/FC2/19
484,UDIVA/talk/027154/FC1/20,UDIVA/talk/027154/FC2/20
485,UDIVA/talk/027154/FC1/21,UDIVA/talk/027154/FC2/21
486,UDIVA/talk/027113/FC1/2,UDIVA/talk/027113/FC2/2
487,UDIVA/talk/027113/FC1/3,UDIVA/talk/027113/FC2/3
488,UDIVA/talk/027113/FC1/4,UDIVA/talk/027113/FC2/4
489,UDIVA/talk/027113/FC1/9,UDIVA/talk/027113/FC2/9
490,UDIVA/talk/027113/FC1/12,UDIVA/talk/027113/FC2/12
491,UDIVA/talk/027113/FC1/13,UDIVA/talk/027113/FC2/13
492,UDIVA/talk/027113/FC1/14,UDIVA/talk/027113/FC2/14
493,UDIVA/talk/027113/FC1/15,UDIVA/talk/027113/FC2/15
494,UDIVA/talk/027113/FC1/20,UDIVA/talk/027113/FC2/20
495,UDIVA/talk/027113/FC1/21,UDIVA/talk/027113/FC2/21
496,UDIVA/talk/027118/FC1/2,UDIVA/talk/027118/FC2/2
497,UDIVA/talk/027118/FC1/3,UDIVA/talk/027118/FC2/3
498,UDIVA/talk/027118/FC1/6,UDIVA/talk/027118/FC2/6
499,UDIVA/talk/027118/FC1/7,UDIVA/talk/027118/FC2/7
500,UDIVA/talk/027118/FC1/14,UDIVA/talk/027118/FC2/14
501,UDIVA/talk/027118/FC1/15,UDIVA/talk/027118/FC2/15
502,UDIVA/talk/027118/FC1/16,UDIVA/talk/027118/FC2/16
503,UDIVA/talk/027118/FC1/17,UDIVA/talk/027118/FC2/17
504,UDIVA/talk/027118/FC1/18,UDIVA/talk/027118/FC2/18
505,UDIVA/talk/027118/FC1/19,UDIVA/talk/027118/FC2/19
506,UDIVA/ghost/027118/FC1/2,UDIVA/ghost/027118/FC2/2
507,UDIVA/ghost/027118/FC1/6,UDIVA/ghost/027118/FC2/6
508,UDIVA/ghost/027118/FC1/7,UDIVA/ghost/027118/FC2/7
509,UDIVA/ghost/027118/FC1/8,UDIVA/ghost/027118/FC2/8
510,UDIVA/ghost/027118/FC1/9,UDIVA/ghost/027118/FC2/9
511,UDIVA/animal/027154/FC1/3,UDIVA/animal/027154/FC2/3
512,UDIVA/animal/027154/FC1/4,UDIVA/animal/027154/FC2/4
513,UDIVA/animal/027154/FC1/5,UDIVA/animal/027154/FC2/5
514,UDIVA/animal/027154/FC1/6,UDIVA/animal/027154/FC2/6
515,UDIVA/animal/027154/FC1/7,UDIVA/animal/027154/FC2/7
516,UDIVA/animal/027154/FC1/10,UDIVA/animal/027154/FC2/10
517,UDIVA/animal/027154/FC1/11,UDIVA/animal/027154/FC2/11
518,UDIVA/animal/027113/FC1/2,UDIVA/animal/027113/FC2/2
519,UDIVA/animal/027113/FC1/3,UDIVA/animal/027113/FC2/3
520,UDIVA/animal/027113/FC1/4,UDIVA/animal/027113/FC2/4
521,UDIVA/animal/027113/FC1/5,UDIVA/animal/027113/FC2/5
522,UDIVA/animal/027113/FC1/6,UDIVA/animal/027113/FC2/6
523,UDIVA/animal/027113/FC1/9,UDIVA/animal/027113/FC2/9
524,UDIVA/animal/027113/FC1/10,UDIVA/animal/027113/FC2/10
525,UDIVA/animal/027113/FC1/11,UDIVA/animal/027113/FC2/11
526,UDIVA/animal/027113/FC1/12,UDIVA/animal/027113/FC2/12
527,UDIVA/animal/027118/FC1/2,UDIVA/animal/027118/FC2/2
528,UDIVA/animal/027118/FC1/3,UDIVA/animal/027118/FC2/3
529,UDIVA/animal/027118/FC1/4,UDIVA/animal/027118/FC2/4
530,UDIVA/animal/027118/FC1/8,UDIVA/animal/027118/FC2/8
531,UDIVA/animal/027118/FC1/9,UDIVA/animal/027118/FC2/9
532,UDIVA/animal/027118/FC1/10,UDIVA/animal/027118/FC2/10
533,UDIVA/animal/027118/FC1/11,UDIVA/animal/027118/FC2/11
534,UDIVA/animal/027118/FC1/12,UDIVA/animal/027118/FC2/12
535,UDIVA/animal/027118/FC1/13,UDIVA/animal/027118/FC2/13
536,UDIVA/animal/027118/FC1/14,UDIVA/animal/027118/FC2/14
537,UDIVA/animal/027118/FC1/15,UDIVA/animal/027118/FC2/15
538,UDIVA/animal/027118/FC1/16,UDIVA/animal/027118/FC2/16
539,UDIVA/animal/027118/FC1/17,UDIVA/animal/027118/FC2/17
540,UDIVA/animal/027118/FC1/18,UDIVA/animal/027118/FC2/18
541,UDIVA/animal/027118/FC1/19,UDIVA/animal/027118/FC2/19
542,UDIVA/animal/027118/FC1/20,UDIVA/animal/027118/FC2/20
543,UDIVA/animal/027118/FC1/21,UDIVA/animal/027118/FC2/21
544,UDIVA/animal/027118/FC1/22,UDIVA/animal/027118/FC2/22
545,UDIVA/animal/027118/FC1/23,UDIVA/animal/027118/FC2/23
546,UDIVA/talk/043143/FC1/7,UDIVA/talk/043143/FC2/7
547,UDIVA/talk/043143/FC1/8,UDIVA/talk/043143/FC2/8
548,UDIVA/talk/043143/FC1/9,UDIVA/talk/043143/FC2/9
549,UDIVA/talk/043143/FC1/10,UDIVA/talk/043143/FC2/10
550,UDIVA/talk/043143/FC1/11,UDIVA/talk/043143/FC2/11
551,UDIVA/talk/043143/FC1/18,UDIVA/talk/043143/FC2/18
552,UDIVA/animal/043143/FC1/4,UDIVA/animal/043143/FC2/4
553,UDIVA/animal/043143/FC1/5,UDIVA/animal/043143/FC2/5
554,UDIVA/animal/043143/FC1/6,UDIVA/animal/043143/FC2/6
555,UDIVA/animal/043143/FC1/9,UDIVA/animal/043143/FC2/9
556,UDIVA/animal/043143/FC1/50,UDIVA/animal/043143/FC2/50
557,UDIVA/animal/043143/FC1/51,UDIVA/animal/043143/FC2/51
558,UDIVA/animal/043143/FC1/52,UDIVA/animal/043143/FC2/52
559,UDIVA/animal/043143/FC1/53,UDIVA/animal/043143/FC2/53
560,UDIVA/animal/043143/FC1/54,UDIVA/animal/043143/FC2/54
561,UDIVA/animal/051100/FC1/32,UDIVA/animal/051100/FC2/32
562,UDIVA/talk/030078/FC1/2,UDIVA/talk/030078/FC2/2
563,UDIVA/talk/030078/FC1/10,UDIVA/talk/030078/FC2/10
564,UDIVA/talk/030078/FC1/14,UDIVA/talk/030078/FC2/14
565,UDIVA/animal/030078/FC1/7,UDIVA/animal/030078/FC2/7
566,UDIVA/animal/030078/FC1/13,UDIVA/animal/030078/FC2/13
567,UDIVA/animal/030078/FC1/14,UDIVA/animal/030078/FC2/14
568,UDIVA/animal/030078/FC1/22,UDIVA/animal/030078/FC2/22
569,UDIVA/ghost/004115/FC1/11,UDIVA/ghost/004115/FC2/11
570,UDIVA/ghost/004115/FC1/12,UDIVA/ghost/004115/FC2/12
571,UDIVA/animal/004115/FC1/2,UDIVA/animal/004115/FC2/2
572,UDIVA/animal/004115/FC1/3,UDIVA/animal/004115/FC2/3
573,UDIVA/animal/004115/FC1/4,UDIVA/animal/004115/FC2/4
574,UDIVA/animal/004115/FC1/5,UDIVA/animal/004115/FC2/5
575,UDIVA/animal/004115/FC1/6,UDIVA/animal/004115/FC2/6
576,UDIVA/animal/004115/FC1/7,UDIVA/animal/004115/FC2/7
577,UDIVA/talk/118154/FC1/6,UDIVA/talk/118154/FC2/6
578,UDIVA/talk/118154/FC1/7,UDIVA/talk/118154/FC2/7
579,UDIVA/talk/118154/FC1/15,UDIVA/talk/118154/FC2/15
580,UDIVA/talk/118154/FC1/16,UDIVA/talk/118154/FC2/16
581,UDIVA/talk/118154/FC1/17,UDIVA/talk/118154/FC2/17
582,UDIVA/talk/118154/FC1/18,UDIVA/talk/118154/FC2/18
583,UDIVA/ghost/118154/FC1/2,UDIVA/ghost/118154/FC2/2
584,UDIVA/ghost/118154/FC1/3,UDIVA/ghost/118154/FC2/3
585,UDIVA/ghost/118154/FC1/4,UDIVA/ghost/118154/FC2/4
586,UDIVA/animal/118154/FC1/22,UDIVA/animal/118154/FC2/22
587,UDIVA/talk/113132/FC1/1,UDIVA/talk/113132/FC2/1
588,UDIVA/talk/113132/FC1/2,UDIVA/talk/113132/FC2/2
589,UDIVA/talk/113132/FC1/3,UDIVA/talk/113132/FC2/3
590,UDIVA/talk/113132/FC1/4,UDIVA/talk/113132/FC2/4
591,UDIVA/talk/113132/FC1/5,UDIVA/talk/113132/FC2/5
592,UDIVA/talk/113132/FC1/6,UDIVA/talk/113132/FC2/6
593,UDIVA/talk/113132/FC1/7,UDIVA/talk/113132/FC2/7
594,UDIVA/talk/113132/FC1/8,UDIVA/talk/113132/FC2/8
595,UDIVA/talk/113132/FC1/11,UDIVA/talk/113132/FC2/11
596,UDIVA/talk/113132/FC1/12,UDIVA/talk/113132/FC2/12
597,UDIVA/talk/113132/FC1/13,UDIVA/talk/113132/FC2/13
598,UDIVA/talk/113132/FC1/14,UDIVA/talk/113132/FC2/14
599,UDIVA/talk/113132/FC1/15,UDIVA/talk/113132/FC2/15
600,UDIVA/talk/113132/FC1/16,UDIVA/talk/113132/FC2/16
601,UDIVA/talk/113132/FC1/19,UDIVA/talk/113132/FC2/19
602,UDIVA/talk/113132/FC1/20,UDIVA/talk/113132/FC2/20
603,UDIVA/talk/112113/FC1/8,UDIVA/talk/112113/FC2/8
604,UDIVA/animal/113132/FC1/4,UDIVA/animal/113132/FC2/4
605,UDIVA/animal/113132/FC1/5,UDIVA/animal/113132/FC2/5
606,UDIVA/animal/113132/FC1/6,UDIVA/animal/113132/FC2/6
607,UDIVA/animal/113132/FC1/7,UDIVA/animal/113132/FC2/7
608,UDIVA/animal/113132/FC1/8,UDIVA/animal/113132/FC2/8
609,UDIVA/animal/112113/FC1/3,UDIVA/animal/112113/FC2/3
610,UDIVA/animal/112113/FC1/4,UDIVA/animal/112113/FC2/4
611,UDIVA/animal/112113/FC1/5,UDIVA/animal/112113/FC2/5
612,UDIVA/animal/112113/FC1/6,UDIVA/animal/112113/FC2/6
613,UDIVA/animal/112113/FC1/7,UDIVA/animal/112113/FC2/7
614,UDIVA/animal/112113/FC1/8,UDIVA/animal/112113/FC2/8
615,UDIVA/animal/112113/FC1/9,UDIVA/animal/112113/FC2/9
616,UDIVA/animal/112113/FC1/10,UDIVA/animal/112113/FC2/10
617,UDIVA/animal/112113/FC1/11,UDIVA/animal/112113/FC2/11
618,UDIVA/animal/112113/FC1/17,UDIVA/animal/112113/FC2/17
619,UDIVA/animal/112113/FC1/34,UDIVA/animal/112113/FC2/34
620,UDIVA/animal/112113/FC1/35,UDIVA/animal/112113/FC2/35
621,UDIVA/animal/118125/FC1/2,UDIVA/animal/118125/FC2/2
622,UDIVA/animal/118125/FC1/3,UDIVA/animal/118125/FC2/3
623,UDIVA/animal/118125/FC1/4,UDIVA/animal/118125/FC2/4
624,UDIVA/animal/118125/FC1/5,UDIVA/animal/118125/FC2/5
625,UDIVA/animal/118125/FC1/6,UDIVA/animal/118125/FC2/6
626,UDIVA/animal/118125/FC1/7,UDIVA/animal/118125/FC2/7
627,UDIVA/animal/118125/FC1/8,UDIVA/animal/118125/FC2/8
628,UDIVA/animal/118125/FC1/9,UDIVA/animal/118125/FC2/9
629,UDIVA/animal/118125/FC1/10,UDIVA/animal/118125/FC2/10
630,UDIVA/animal/118125/FC1/14,UDIVA/animal/118125/FC2/14
631,UDIVA/animal/118125/FC1/15,UDIVA/animal/118125/FC2/15
632,UDIVA/animal/118125/FC1/16,UDIVA/animal/118125/FC2/16
633,UDIVA/animal/118125/FC1/17,UDIVA/animal/118125/FC2/17
634,UDIVA/animal/118125/FC1/18,UDIVA/animal/118125/FC2/18
635,UDIVA/talk/043079/FC1/7,UDIVA/talk/043079/FC2/7
636,UDIVA/talk/043079/FC1/8,UDIVA/talk/043079/FC2/8
637,UDIVA/talk/043079/FC1/11,UDIVA/talk/043079/FC2/11
638,UDIVA/talk/043079/FC1/12,UDIVA/talk/043079/FC2/12
639,UDIVA/talk/043079/FC1/15,UDIVA/talk/043079/FC2/15
640,UDIVA/talk/043079/FC1/18,UDIVA/talk/043079/FC2/18
641,UDIVA/talk/043079/FC1/19,UDIVA/talk/043079/FC2/19
642,UDIVA/talk/043079/FC1/20,UDIVA/talk/043079/FC2/20
643,UDIVA/talk/043079/FC1/21,UDIVA/talk/043079/FC2/21
644,UDIVA/animal/043079/FC1/2,UDIVA/animal/043079/FC2/2
645,UDIVA/animal/030079/FC1/3,UDIVA/animal/030079/FC2/3
646,UDIVA/animal/030079/FC1/4,UDIVA/animal/030079/FC2/4
647,UDIVA/animal/030079/FC1/5,UDIVA/animal/030079/FC2/5
648,UDIVA/animal/030079/FC1/6,UDIVA/animal/030079/FC2/6
649,UDIVA/animal/030079/FC1/7,UDIVA/animal/030079/FC2/7
650,UDIVA/animal/030079/FC1/8,UDIVA/animal/030079/FC2/8
651,UDIVA/animal/030079/FC1/9,UDIVA/animal/030079/FC2/9
652,UDIVA/animal/030079/FC1/10,UDIVA/animal/030079/FC2/10
653,UDIVA/animal/115175/FC1/2,UDIVA/animal/115175/FC2/2
654,UDIVA/animal/115175/FC1/7,UDIVA/animal/115175/FC2/7
655,UDIVA/animal/115175/FC1/8,UDIVA/animal/115175/FC2/8
656,UDIVA/animal/115175/FC1/13,UDIVA/animal/115175/FC2/13
657,UDIVA/animal/115175/FC1/14,UDIVA/animal/115175/FC2/14
658,UDIVA/animal/115175/FC1/15,UDIVA/animal/115175/FC2/15
659,UDIVA/animal/115175/FC1/18,UDIVA/animal/115175/FC2/18
660,UDIVA/animal/115175/FC1/32,UDIVA/animal/115175/FC2/32
661,UDIVA/talk/112132/FC1/1,UDIVA/talk/112132/FC2/1
662,UDIVA/talk/112132/FC1/2,UDIVA/talk/112132/FC2/2
663,UDIVA/talk/112132/FC1/3,UDIVA/talk/112132/FC2/3
664,UDIVA/talk/112132/FC1/4,UDIVA/talk/112132/FC2/4
665,UDIVA/talk/112132/FC1/7,UDIVA/talk/112132/FC2/7
666,UDIVA/talk/112132/FC1/10,UDIVA/talk/112132/FC2/10
667,UDIVA/talk/112132/FC1/11,UDIVA/talk/112132/FC2/11
668,UDIVA/talk/112132/FC1/12,UDIVA/talk/112132/FC2/12
669,UDIVA/talk/112132/FC1/13,UDIVA/talk/112132/FC2/13
670,UDIVA/talk/112132/FC1/14,UDIVA/talk/112132/FC2/14
671,UDIVA/talk/112132/FC1/15,UDIVA/talk/112132/FC2/15
672,UDIVA/talk/112132/FC1/16,UDIVA/talk/112132/FC2/16
673,UDIVA/talk/112132/FC1/17,UDIVA/talk/112132/FC2/17
674,UDIVA/talk/112132/FC1/18,UDIVA/talk/112132/FC2/18
675,UDIVA/animal/112132/FC1/2,UDIVA/animal/112132/FC2/2
676,UDIVA/animal/112132/FC1/3,UDIVA/animal/112132/FC2/3
677,UDIVA/animal/112132/FC1/4,UDIVA/animal/112132/FC2/4
678,UDIVA/animal/112132/FC1/5,UDIVA/animal/112132/FC2/5
679,UDIVA/animal/112132/FC1/6,UDIVA/animal/112132/FC2/6
680,UDIVA/animal/112132/FC1/7,UDIVA/animal/112132/FC2/7
681,UDIVA/animal/112132/FC1/8,UDIVA/animal/112132/FC2/8
682,UDIVA/animal/112132/FC1/9,UDIVA/animal/112132/FC2/9
683,UDIVA/animal/112132/FC1/10,UDIVA/animal/112132/FC2/10
684,UDIVA/animal/112132/FC1/11,UDIVA/animal/112132/FC2/11
685,UDIVA/animal/112132/FC1/12,UDIVA/animal/112132/FC2/12
686,UDIVA/animal/112132/FC1/13,UDIVA/animal/112132/FC2/13
687,UDIVA/animal/112132/FC1/16,UDIVA/animal/112132/FC2/16
688,UDIVA/animal/112132/FC1/17,UDIVA/animal/112132/FC2/17
689,UDIVA/animal/055125/FC1/3,UDIVA/animal/055125/FC2/3
690,UDIVA/animal/055125/FC1/8,UDIVA/animal/055125/FC2/8
691,UDIVA/animal/055125/FC1/9,UDIVA/animal/055125/FC2/9
692,UDIVA/animal/055125/FC1/10,UDIVA/animal/055125/FC2/10
693,UDIVA/animal/055125/FC1/11,UDIVA/animal/055125/FC2/11
694,UDIVA/animal/055125/FC1/12,UDIVA/animal/055125/FC2/12
695,UDIVA/talk/079142/FC1/4,UDIVA/talk/079142/FC2/4
696,UDIVA/talk/079142/FC1/5,UDIVA/talk/079142/FC2/5
697,UDIVA/talk/079142/FC1/6,UDIVA/talk/079142/FC2/6
698,UDIVA/talk/079142/FC1/7,UDIVA/talk/079142/FC2/7
699,UDIVA/talk/079142/FC1/8,UDIVA/talk/079142/FC2/8
700,UDIVA/talk/079142/FC1/9,UDIVA/talk/079142/FC2/9
701,UDIVA/talk/079142/FC1/12,UDIVA/talk/079142/FC2/12
702,UDIVA/talk/079142/FC1/16,UDIVA/talk/079142/FC2/16
703,UDIVA/talk/079142/FC1/17,UDIVA/talk/079142/FC2/17
704,UDIVA/talk/079123/FC1/8,UDIVA/talk/079123/FC2/8
705,UDIVA/talk/079123/FC1/9,UDIVA/talk/079123/FC2/9
706,UDIVA/talk/079123/FC1/10,UDIVA/talk/079123/FC2/10
707,UDIVA/talk/079123/FC1/11,UDIVA/talk/079123/FC2/11
708,UDIVA/talk/079123/FC1/12,UDIVA/talk/079123/FC2/12
709,UDIVA/talk/079123/FC1/13,UDIVA/talk/079123/FC2/13
710,UDIVA/talk/079123/FC1/18,UDIVA/talk/079123/FC2/18
711,UDIVA/animal/079142/FC1/9,UDIVA/animal/079142/FC2/9
712,UDIVA/animal/079142/FC1/10,UDIVA/animal/079142/FC2/10
713,UDIVA/animal/079142/FC1/11,UDIVA/animal/079142/FC2/11
714,UDIVA/animal/079142/FC1/12,UDIVA/animal/079142/FC2/12
715,UDIVA/animal/079142/FC1/13,UDIVA/animal/079142/FC2/13
716,UDIVA/animal/079142/FC1/14,UDIVA/animal/079142/FC2/14
717,UDIVA/animal/079142/FC1/18,UDIVA/animal/079142/FC2/18
718,UDIVA/animal/079123/FC1/2,UDIVA/animal/079123/FC2/2
719,UDIVA/animal/079123/FC1/3,UDIVA/animal/079123/FC2/3
720,UDIVA/animal/079123/FC1/4,UDIVA/animal/079123/FC2/4
721,UDIVA/animal/079123/FC1/8,UDIVA/animal/079123/FC2/8
722,UDIVA/animal/079123/FC1/9,UDIVA/animal/079123/FC2/9
723,UDIVA/ghost/055128/FC1/5,UDIVA/ghost/055128/FC2/5
724,UDIVA/animal/055128/FC1/2,UDIVA/animal/055128/FC2/2
725,UDIVA/animal/055128/FC1/3,UDIVA/animal/055128/FC2/3
726,UDIVA/animal/055128/FC1/4,UDIVA/animal/055128/FC2/4
727,UDIVA/animal/055128/FC1/5,UDIVA/animal/055128/FC2/5
728,UDIVA/animal/055128/FC1/6,UDIVA/animal/055128/FC2/6
729,UDIVA/animal/055128/FC1/9,UDIVA/animal/055128/FC2/9
730,UDIVA/animal/055128/FC1/10,UDIVA/animal/055128/FC2/10
731,UDIVA/animal/055128/FC1/11,UDIVA/animal/055128/FC2/11
